Artist and Title,Streams,Daily,streams,Occurrence,Artist,title
Kanye West - Wolves,291859279,72943.0,291859279,0,Kanye West,Wolves
Bon Iver - Beach Baby,291823773,146746.0,291823773,0,Bon Iver,Beach Baby
Lay Bankz - Tell Ur Girlfriend,291811604,220087.0,291811604,0,Lay Bankz,Tell Ur Girlfriend
Kanye West - Jesus Walks,291808755,108187.0,291808755,0,Kanye West,Jesus Walks
Bruno Mars - After Last Night,291750353,185185.0,291750353,0,Bruno Mars,After Last Night
Lil Wayne - Uproar,291739169,52575.0,291739169,0,Lil Wayne,Uproar
Caifanes - Viento,291734637,297474.0,291734637,0,Caifanes,Viento
The Emotions - Best of My Love,291622726,117375.0,291622726,0,The Emotions,Best of My Love
Diplo - Be Right There,291606551,68779.0,291606551,0,Diplo,Be Right There
Anuel AA - Mas Rica Que Ayer,291586829,92541.0,291586829,0,Anuel AA,Mas Rica Que Ayer
Dr. Dre - Xxplosive,291560820,134029.0,291560820,0,Dr. Dre,Xxplosive
Yeat - If We Being Rëal,291528011,387223.0,291528011,0,Yeat,If We Being Rëal
Imagine Dragons - I’m So Sorry,291489195,99658.0,291489195,0,Imagine Dragons,I’m So Sorry
Julión Álvarez y su Norteño Banda - Te Hubieras Ido Antes,291425654,224042.0,291425654,0,Julión Álvarez y su Norteño Banda,Te Hubieras Ido Antes
TOMORROW X TOGETHER - 0X1=LOVESONG (I Know I Love You) feat. Seori,291362862,153310.0,291362862,0,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori
Batas Senja - Nanti Kita Seperti Ini,291353179,455402.0,291353179,0,Batas Senja,Nanti Kita Seperti Ini
Cardi B - Thru Your Phone,291250580,132311.0,291250580,0,Cardi B,Thru Your Phone
Empire Of The Sun - Alive,291230997,286791.0,291230997,0,Empire Of The Sun,Alive
Cole Swindell - She Had Me At Heads Carolina,291213602,135329.0,291213602,0,Cole Swindell,She Had Me At Heads Carolina
Pritam - Khairiyat,291194901,172942.0,291194901,0,Pritam,Khairiyat
"Arijit Singh - Khairiyat (From ""Chhichhore"")",291194901,172942.0,291194901,0,Arijit Singh,"Khairiyat (From ""Chhichhore"")"
LISA - Moonlit Floor (Kiss Me),291171812,524858.0,291171812,0,LISA,Moonlit Floor (Kiss Me)
Travis Scott - TOPIA TWINS,291168178,246987.0,291168178,0,Travis Scott,TOPIA TWINS
Matt Nathanson - Come On Get Higher,291023468,59344.0,291023468,0,Matt Nathanson,Come On Get Higher
Lil Mosey - Kamikaze,291003761,33825.0,291003761,0,Lil Mosey,Kamikaze
Fleet Foxes - Mykonos,290971764,111520.0,290971764,0,Fleet Foxes,Mykonos
Shania Twain - Any Man Of Mine,290959880,168960.0,290959880,0,Shania Twain,Any Man Of Mine
JENNIE - Mantra,290900924,1121312.0,290900924,0,JENNIE,Mantra
Ivy Queen - Quiero Bailar,290729925,205259.0,290729925,0,Ivy Queen,Quiero Bailar
Tori Kelly - I Was Made For Loving You,290662780,40489.0,290662780,0,Tori Kelly,I Was Made For Loving You
KAROL G - S91,290661964,123304.0,290661964,0,KAROL G,S91
Odetari - GOOD LOYAL THOTS,290548881,172190.0,290548881,0,Odetari,GOOD LOYAL THOTS
Sam Barber - Straight and Narrow,290471543,363212.0,290471543,0,Sam Barber,Straight and Narrow
The Score - Legend,290425341,91669.0,290425341,0,The Score,Legend
Kendrick Lamar - Count Me Out,290419194,360695.0,290419194,0,Kendrick Lamar,Count Me Out
"Bizarrap - L-Gante: Bzrp Music Sessions, Vol.38",290398647,53205.0,290398647,0,Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38"
LANY - Super Far,290385442,99196.0,290385442,0,LANY,Super Far
Los Dos Carnales - El Envidioso,290259884,148278.0,290259884,0,Los Dos Carnales,El Envidioso
Ski Mask The Slump God - Catch Me Outside,290183933,42527.0,290183933,0,Ski Mask The Slump God,Catch Me Outside
Chino Pacas - Dijeron Que No La Iba Lograr,290158964,96909.0,290158964,0,Chino Pacas,Dijeron Que No La Iba Lograr
El Fantasma - El Circo,290124003,125815.0,290124003,0,El Fantasma,El Circo
50 Cent - Window Shopper,290086802,200270.0,290086802,0,50 Cent,Window Shopper
Liam Payne - Familiar,290063776,33247.0,290063776,0,Liam Payne,Familiar
Taylor Swift - Dancing With Our Hands Tied,290058740,124574.0,290058740,0,Taylor Swift,Dancing With Our Hands Tied
JNR CHOI - TO THE MOON,290013265,48011.0,290013265,0,JNR CHOI,TO THE MOON
Israel & Rodolffo - Batom de Cereja,289915972,27925.0,289915972,0,Israel & Rodolffo,Batom de Cereja
Sir Mix-A-Lot - Baby Got Back,289913131,148349.0,289913131,0,Sir Mix-A-Lot,Baby Got Back
TWICE - Talk that Talk,289891344,104701.0,289891344,0,TWICE,Talk that Talk
Wisin - Fiel,289838049,43114.0,289838049,0,Wisin,Fiel
Ice Cube - Check Yo Self,289824095,112715.0,289824095,0,Ice Cube,Check Yo Self
Los Ángeles Azules - Otra Noche,289810129,153001.0,289810129,0,Los Ángeles Azules,Otra Noche
Mariah Carey - Without You,289795657,146246.0,289795657,0,Mariah Carey,Without You
Grupo Firme - Qué Onda Perdida,289769460,256225.0,289769460,0,Grupo Firme,Qué Onda Perdida
GANGGA - Blue Jeans,289736655,157367.0,289736655,0,GANGGA,Blue Jeans
ERNEST - Flower Shops,289731741,231262.0,289731741,0,ERNEST,Flower Shops
Toni Braxton - Un-Break My Heart,289729681,172096.0,289729681,0,Toni Braxton,Un-Break My Heart
Foster The People - Houdini,289703346,107370.0,289703346,0,Foster The People,Houdini
Bring Me The Horizon - Drown,289675345,149381.0,289675345,0,Bring Me The Horizon,Drown
Violent Femmes - Blister In The Sun,289622667,100575.0,289622667,0,Violent Femmes,Blister In The Sun
TINI - La Triple T,289588851,57190.0,289588851,0,TINI,La Triple T
Karan Aujla - Softly,289551467,376946.0,289551467,0,Karan Aujla,Softly
"Luke Combs - Going, Going, Gone",289546510,314133.0,289546510,0,Luke Combs,"Going, Going, Gone"
Los Temerarios - Ven Porque Te Necesito,289530327,224573.0,289530327,0,Los Temerarios,Ven Porque Te Necesito
The Head And The Heart - Rivers and Roads,289518020,114108.0,289518020,0,The Head And The Heart,Rivers and Roads
Romeo Santos - Promise,289485056,119635.0,289485056,0,Romeo Santos,Promise
Vicentico - No Te Apartes de Mí,289471208,76658.0,289471208,0,Vicentico,No Te Apartes de Mí
Weezer - Beverly Hills,289452596,112593.0,289452596,0,Weezer,Beverly Hills
PlayaPhonk - Phonky Town,289435537,48547.0,289435537,0,PlayaPhonk,Phonky Town
Steve Aoki - Waste It On Me,289419306,34469.0,289419306,0,Steve Aoki,Waste It On Me
50 Cent - Best Friend,289363716,174538.0,289363716,0,50 Cent,Best Friend
Fantasia - When I See U,289346205,136380.0,289346205,0,Fantasia,When I See U
ItaloBrothers - Stamp On The Ground,289338673,114422.0,289338673,0,ItaloBrothers,Stamp On The Ground
Banda MS de Sergio Lizárraga - Hermosa Experiencia,289294986,105391.0,289294986,0,Banda MS de Sergio Lizárraga,Hermosa Experiencia
Myke Towers - DEGENERE 👑,289232576,946315.0,289232576,0,Myke Towers,DEGENERE 👑
Natanael Cano - Diamantes,289203520,370761.0,289203520,0,Natanael Cano,Diamantes
Drake - Over,289198642,131398.0,289198642,0,Drake,Over
Gwen Stefani - You Make It Feel Like Christmas,289172166,5747.0,289172166,0,Gwen Stefani,You Make It Feel Like Christmas
Drake - On BS,289169445,115179.0,289169445,0,Drake,On BS
Avenged Sevenfold - A Little Piece of Heaven,289064527,213499.0,289064527,0,Avenged Sevenfold,A Little Piece of Heaven
21 Savage - Immortal,289010061,89874.0,289010061,0,21 Savage,Immortal
Feid - Si Te La Encuentras Por Ahí,288910194,134465.0,288910194,0,Feid,Si Te La Encuentras Por Ahí
Pretenders - I'll Stand by You,288880222,136811.0,288880222,0,Pretenders,I'll Stand by You
Maelo Ruiz - Te Va A Doler,288874334,314620.0,288874334,0,Maelo Ruiz,Te Va A Doler
Tom Petty - Runnin' Down A Dream,288825742,113428.0,288825742,0,Tom Petty,Runnin' Down A Dream
"Vishal-Shekhar - Dil Diyan Gallan (From ""Tiger Zinda Hai"")",288821392,278220.0,288821392,0,Vishal-Shekhar,"Dil Diyan Gallan (From ""Tiger Zinda Hai"")"
Atif Aslam - Dil Diyan Gallan,288821392,278220.0,288821392,0,Atif Aslam,Dil Diyan Gallan
Manuel Medrano - Una y Otra Vez,288612441,149418.0,288612441,0,Manuel Medrano,Una y Otra Vez
Myke Towers - ALMAS GEMELAS,288599697,179579.0,288599697,0,Myke Towers,ALMAS GEMELAS
Lin-Manuel Miranda - My Shot,288596981,114725.0,288596981,0,Lin-Manuel Miranda,My Shot
Taylor Swift - Everything Has Changed,288563994,53067.0,288563994,0,Taylor Swift,Everything Has Changed
Fousheé - deep end,288499308,33398.0,288499308,0,Fousheé,deep end
Stray Kids - Thunderous,288367732,119817.0,288367732,0,Stray Kids,Thunderous
Drake - Make Me Proud,288354633,83772.0,288354633,0,Drake,Make Me Proud
Joji - CAN'T GET OVER YOU,288332080,45216.0,288332080,0,Joji,CAN'T GET OVER YOU
Hillsong Worship - What A Beautiful Name,288330224,240277.0,288330224,0,Hillsong Worship,What A Beautiful Name
A Boogie Wit da Hoodie - Me and My Guitar,288316756,70651.0,288316756,0,A Boogie Wit da Hoodie,Me and My Guitar
Diego & Victor Hugo - Facas,288289424,68132.0,288289424,0,Diego & Victor Hugo,Facas
Pearl Jam - Yellow Ledbetter,288283727,142662.0,288283727,0,Pearl Jam,Yellow Ledbetter
Cartel De Santa - Bombos y Tarolas,288226928,154202.0,288226928,0,Cartel De Santa,Bombos y Tarolas
My Chemical Romance - Na Na Na (Na Na Na Na Na Na Na Na Na),288189569,134081.0,288189569,0,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na)
Ed Sheeran - Best Part of Me,288120864,35091.0,288120864,0,Ed Sheeran,Best Part of Me
Suara Kayu - Kembali Pulang,288097825,445776.0,288097825,0,Suara Kayu,Kembali Pulang
David Guetta - Don't Leave Me Alone,288006509,24101.0,288006509,0,David Guetta,Don't Leave Me Alone
Cold War Kids - First,287860881,76798.0,287860881,0,Cold War Kids,First
The Cars - Just What I Needed,287826433,96057.0,287826433,0,The Cars,Just What I Needed
Legião Urbana - Tempo Perdido,287820127,238651.0,287820127,0,Legião Urbana,Tempo Perdido
Enrique Iglesias - El Perdedor,287815510,176283.0,287815510,0,Enrique Iglesias,El Perdedor
John Mayer - You're Gonna Live Forever in Me,287808671,157379.0,287808671,0,John Mayer,You're Gonna Live Forever in Me
Hollywood Undead - Undead,287762169,102402.0,287762169,0,Hollywood Undead,Undead
Portishead - Glory Box,287729678,217907.0,287729678,0,Portishead,Glory Box
Henrique & Juliano - A Maior Saudade,287711632,73008.0,287711632,0,Henrique & Juliano,A Maior Saudade
Enrique Iglesias - I Like It,287599167,186347.0,287599167,0,Enrique Iglesias,I Like It
Martin Garrix - Don't Look Down,287569085,59646.0,287569085,0,Martin Garrix,Don't Look Down
Black Pumas - Colors,287564360,286612.0,287564360,0,Black Pumas,Colors
Audioslave - Be Yourself,287553866,187633.0,287553866,0,Audioslave,Be Yourself
Eminem - **** You,287544076,114680.0,287544076,0,Eminem,**** You
Ariana Grande - Beauty and the Beast,287535044,65505.0,287535044,0,Ariana Grande,Beauty and the Beast
The Weeknd - The Party & The After Party,287495863,373381.0,287495863,0,The Weeknd,The Party & The After Party
Los Tigres Del Norte - Ni Parientes Somos,287483532,250631.0,287483532,0,Los Tigres Del Norte,Ni Parientes Somos
Chamillionaire - Ridin',287475608,94500.0,287475608,0,Chamillionaire,Ridin'
MAMAMOO - HIP,287466592,58989.0,287466592,0,MAMAMOO,HIP
Purple Disco Machine - Substitution,287439362,197747.0,287439362,0,Purple Disco Machine,Substitution
Yeah Yeah Yeahs - Heads Will Roll,287407255,109750.0,287407255,1,Yeah Yeah Yeahs,Heads Will Roll
Rae Sremmurd - Guatemala,287402062,34450.0,287402062,0,Rae Sremmurd,Guatemala
The Darkness - I Believe in a Thing Called Love,287348869,149206.0,287348869,0,The Darkness,I Believe in a Thing Called Love
Ella Mai - She Don't,287336127,129354.0,287336127,0,Ella Mai,She Don't
Backstreet Boys - Quit Playing Games (With My Heart),287323479,128767.0,287323479,0,Backstreet Boys,Quit Playing Games (With My Heart)
Billie Eilish - Getting Older,287195181,208831.0,287195181,0,Billie Eilish,Getting Older
Studio Killers - Jenny (I Wanna Ruin Our Friendship),287153691,122834.0,287153691,0,Studio Killers,Jenny (I Wanna Ruin Our Friendship)
Rels B - La Última Canción,287119370,225573.0,287119370,0,Rels B,La Última Canción
Ariana Grande - in my head,287105717,93885.0,287105717,0,Ariana Grande,in my head
Tyga - Dip,287093447,36847.0,287093447,0,Tyga,Dip
Los Tucanes De Tijuana - La Chona,287017439,217756.0,287017439,0,Los Tucanes De Tijuana,La Chona
Indila - Love Story,287008339,305586.0,287008339,0,Indila,Love Story
The Highwaymen - Highwayman,286932707,125966.0,286932707,0,The Highwaymen,Highwayman
Journey - Open Arms,286924909,104701.0,286924909,0,Journey,Open Arms
Jawsh 685 - Savage Love (Laxed,286861455,45134.0,286861455,1,Jawsh 685,Savage Love (Laxed
RBD - Sálvame,286805586,135457.0,286805586,0,RBD,Sálvame
The Killers - Read My Mind,286735588,127042.0,286735588,0,The Killers,Read My Mind
Nickelback - If Today Was Your Last Day,286706766,127968.0,286706766,0,Nickelback,If Today Was Your Last Day
GIVĒON - For Tonight,286626402,102305.0,286626402,0,GIVĒON,For Tonight
BTS - Butterfly,286549644,104322.0,286549644,0,BTS,Butterfly
Jin - Running Wild,286536726,1706137.0,286536726,0,Jin,Running Wild
Mother Mother - Hayloft II,286476882,256573.0,286476882,0,Mother Mother,Hayloft II
Wizkid - Essence,286454832,155941.0,286454832,0,Wizkid,Essence
Alfredo Olivas - El Vals Del Olvido,286435394,214907.0,286435394,0,Alfredo Olivas,El Vals Del Olvido
Dayglow - Hot Rod,286357649,86507.0,286357649,0,Dayglow,Hot Rod
Drake - Sticky,286352947,112351.0,286352947,0,Drake,Sticky
Juice WRLD - Scared Of Love,286246651,58183.0,286246651,0,Juice WRLD,Scared Of Love
KONGOS - Come with Me Now,286242422,80789.0,286242422,0,KONGOS,Come with Me Now
Pop Smoke - Welcome To The Party,286200816,66318.0,286200816,0,Pop Smoke,Welcome To The Party
Yung Gravy - Betty (Get Money),286092019,78594.0,286092019,0,Yung Gravy,Betty (Get Money)
Michael Andrews - Mad World,286051936,75200.0,286051936,0,Michael Andrews,Mad World
"Arijit Singh - Mast Magan (From ""2 States"")",286041105,266908.0,286041105,0,Arijit Singh,"Mast Magan (From ""2 States"")"
KAROL G - CONTIGO,286028479,223447.0,286028479,0,KAROL G,CONTIGO
Sleepy Hallow - Die Young,285985812,113698.0,285985812,0,Sleepy Hallow,Die Young
BTS - Silver Spoon,285971808,134026.0,285971808,0,BTS,Silver Spoon
Taylor Swift - Blank Space (Taylor's Version),285958630,296968.0,285958630,0,Taylor Swift,Blank Space (Taylor's Version)
DVBBS - Tsunami,285956608,92006.0,285956608,0,DVBBS,Tsunami
Megan Thee Stallion - Hot Girl Summer,285908666,39306.0,285908666,0,Megan Thee Stallion,Hot Girl Summer
Chayín Rubio - Ya Me Enteré,285901141,56813.0,285901141,0,Chayín Rubio,Ya Me Enteré
RM - Wild Flower,285845995,213649.0,285845995,0,RM,Wild Flower
2 Chainz - 4 AM,285839415,28236.0,285839415,0,2 Chainz,4 AM
Kodaline - High Hopes,285824935,47167.0,285824935,0,Kodaline,High Hopes
d4vd - Feel It,285788111,1752133.0,285788111,0,d4vd,Feel It
Avicii - For A Better Day,285730116,75360.0,285730116,0,Avicii,For A Better Day
Olivia Rodrigo - lacy,285621075,476707.0,285621075,0,Olivia Rodrigo,lacy
Shinedown - Second Chance,285593441,176778.0,285593441,0,Shinedown,Second Chance
Ryan Castro - Malory,285571658,43824.0,285571658,0,Ryan Castro,Malory
Barenaked Ladies - One Week,285553013,90312.0,285553013,0,Barenaked Ladies,One Week
Jorge & Mateus - Propaganda,285532006,73300.0,285532006,0,Jorge & Mateus,Propaganda
SoFaygo - Knock Knock,285490137,63754.0,285490137,0,SoFaygo,Knock Knock
Rex Orange County - Happiness,285481183,150040.0,285481183,0,Rex Orange County,Happiness
Taylor Swift - False God,285431828,146816.0,285431828,0,Taylor Swift,False God
Twisted Sister - I Wanna Rock,285392992,98846.0,285392992,0,Twisted Sister,I Wanna Rock
Bruno Mars - Skate,285386139,133567.0,285386139,0,Bruno Mars,Skate
Oliver Anthony Music - Rich Men North of Richmond,285345131,169864.0,285345131,0,Oliver Anthony Music,Rich Men North of Richmond
Sugar Ray - Every Morning,285301189,132465.0,285301189,0,Sugar Ray,Every Morning
El Bebeto - Seremos,285280305,146535.0,285280305,0,El Bebeto,Seremos
BTS - Dionysus,285252408,68332.0,285252408,0,BTS,Dionysus
Lorde - Perfect Places,285239822,99107.0,285239822,0,Lorde,Perfect Places
Junior Senior - Move Your Feet,285211161,93848.0,285211161,0,Junior Senior,Move Your Feet
Yeat - Flawlëss,285111689,130551.0,285111689,0,Yeat,Flawlëss
Gabito Ballesteros - Presidente,284994198,1170273.0,284994198,0,Gabito Ballesteros,Presidente
"Arijit Singh - Sajni (From ""Laapataa Ladies"")",284953806,494590.0,284953806,0,Arijit Singh,"Sajni (From ""Laapataa Ladies"")"
Lost Frequencies - Crazy,284902504,77114.0,284902504,0,Lost Frequencies,Crazy
"Sachin-Jigar - Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",284839440,210077.0,284839440,0,Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")"
Drake - 10 Bands,284549608,36985.0,284549608,0,Drake,10 Bands
Ari Abdul - BABYDOLL (Speed),284510560,118110.0,284510560,0,Ari Abdul,BABYDOLL (Speed)
Yeat - Talk,284499507,114827.0,284499507,0,Yeat,Talk
Tash Sultana - Jungle,284412717,151018.0,284412717,0,Tash Sultana,Jungle
Rage Against The Machine - Guerrilla Radio,284338101,124102.0,284338101,0,Rage Against The Machine,Guerrilla Radio
Sean Paul - I'm Still in Love with You,284311431,150399.0,284311431,0,Sean Paul,I'm Still in Love with You
Pastel Ghost - Dark Beach,284309826,208653.0,284309826,0,Pastel Ghost,Dark Beach
Juice WRLD - I'll Be Fine,284242882,79910.0,284242882,0,Juice WRLD,I'll Be Fine
TOKYO’S REVENGE - GOODMORNINGTOKYO!,284207085,56005.0,284207085,0,TOKYO’S REVENGE,GOODMORNINGTOKYO!
Megan Thee Stallion - Girls in the Hood,284104578,71538.0,284104578,0,Megan Thee Stallion,Girls in the Hood
A Boogie Wit da Hoodie - Secrets,284090321,120596.0,284090321,0,A Boogie Wit da Hoodie,Secrets
Mc Paiva ZS - Casei Com a Putaria,284051678,79527.0,284051678,0,Mc Paiva ZS,Casei Com a Putaria
Panteon Rococo - La Dosis Perfecta,284030231,127286.0,284030231,0,Panteon Rococo,La Dosis Perfecta
Coldplay - Up&Up,284001162,97794.0,284001162,0,Coldplay,Up&Up
"Ram Sampath - Sajni (From ""Laapataa Ladies"")",283978766,513895.0,283978766,0,Ram Sampath,"Sajni (From ""Laapataa Ladies"")"
BABYMONSTER - SHEESH,283961180,342782.0,283961180,0,BABYMONSTER,SHEESH
Katy Perry - This Is How We Do,283954096,60941.0,283954096,0,Katy Perry,This Is How We Do
Niall Horan - Black And White,283934841,56600.0,283934841,0,Niall Horan,Black And White
ITZY - LOCO,283926533,65786.0,283926533,0,ITZY,LOCO
Dierks Bentley - Drunk On A Plane,283907249,121639.0,283907249,0,Dierks Bentley,Drunk On A Plane
YBN Nahmir - Opp Stoppa,283876267,120411.0,283876267,0,YBN Nahmir,Opp Stoppa
Ryan Gosling - City Of Stars,283871211,88073.0,283871211,0,Ryan Gosling,City Of Stars
Hombres G - El ataque de las chicas cocodrilo,283694162,144083.0,283694162,0,Hombres G,El ataque de las chicas cocodrilo
Chris Stapleton - Millionaire,283673981,232027.0,283673981,0,Chris Stapleton,Millionaire
Elvis Presley - Hound Dog,283605468,104266.0,283605468,0,Elvis Presley,Hound Dog
aespa - Next Level,283454160,117433.0,283454160,0,aespa,Next Level
Guns N' Roses - Live And Let Die,283360806,150887.0,283360806,0,Guns N' Roses,Live And Let Die
Jesse & Joy - Te Esperé,283194869,328356.0,283194869,0,Jesse & Joy,Te Esperé
Camila Cabello - Havana,283032084,34122.0,283032084,1,Camila Cabello,Havana
Frank Ocean - Solo,282959198,208903.0,282959198,0,Frank Ocean,Solo
Ne-Yo - Let Me Love You (Until You Learn To Love Yourself),282866799,113217.0,282866799,0,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself)
Michael Bolton - How Am I Supposed to Live Without You,282857949,125926.0,282857949,0,Michael Bolton,How Am I Supposed to Live Without You
Bad Meets Evil - Lighters,282770923,120182.0,282770923,0,Bad Meets Evil,Lighters
Bread - Everything I Own,282759691,143484.0,282759691,0,Bread,Everything I Own
(G)I-DLE - Nxde,282738867,125536.0,282738867,0,(G)I-DLE,Nxde
Lil Uzi Vert - New Patek,282736658,51743.0,282736658,0,Lil Uzi Vert,New Patek
David Guetta - Memories,282727197,108246.0,282727197,1,David Guetta,Memories
DEKKO - 12x3,282653120,73802.0,282653120,0,DEKKO,12x3
Henrique & Juliano - De Trás Pra Frente,282607573,291940.0,282607573,0,Henrique & Juliano,De Trás Pra Frente
Natanael Cano - El de La Codeina,282562507,113406.0,282562507,0,Natanael Cano,El de La Codeina
Stacey Ryan - Fall In Love Alone,282553886,100109.0,282553886,0,Stacey Ryan,Fall In Love Alone
"Akhil Sachdeva - Tera Ban Jaunga (From ""Kabir Singh"")",282458247,273100.0,282458247,0,Akhil Sachdeva,"Tera Ban Jaunga (From ""Kabir Singh"")"
Ed Sheeran - One,282416549,33758.0,282416549,0,Ed Sheeran,One
Rels B - Buenos Genes,282413969,119539.0,282413969,0,Rels B,Buenos Genes
Leslie Grace - Duro y Suave,282406131,24874.0,282406131,0,Leslie Grace,Duro y Suave
The Bangles - Walk Like an Egyptian,282378405,95514.0,282378405,0,The Bangles,Walk Like an Egyptian
2Pac - Ghetto Gospel,282360084,89301.0,282360084,0,2Pac,Ghetto Gospel
Adele - Hometown Glory,282268084,819735.0,282268084,0,Adele,Hometown Glory
Little Mix - Love Me Like You,282214001,170632.0,282214001,0,Little Mix,Love Me Like You
Jason Derulo - Goodbye,282210243,20873.0,282210243,0,Jason Derulo,Goodbye
Noah Kahan - False Confidence,282121915,223553.0,282121915,0,Noah Kahan,False Confidence
Vance Joy - Missing Piece,282106741,148224.0,282106741,0,Vance Joy,Missing Piece
Daniel Caesar - Who Hurt You?,282080127,151542.0,282080127,0,Daniel Caesar,Who Hurt You?
Zach Bryan - Spotless,282057673,319832.0,282057673,0,Zach Bryan,Spotless
siouxxie sixxsta - masquerade,282013536,71290.0,282013536,0,siouxxie sixxsta,masquerade
Joyner Lucas - Ramen & OJ,281990212,69517.0,281990212,0,Joyner Lucas,Ramen & OJ
Sabrina Carpenter - Good Graces,281968446,811620.0,281968446,0,Sabrina Carpenter,Good Graces
ILLENIUM - Feel Good,281938068,53227.0,281938068,0,ILLENIUM,Feel Good
Twenty One Pilots - The Judge,281882245,50111.0,281882245,0,Twenty One Pilots,The Judge
The Notorious B.I.G. - Notorious Thugs,281864355,123410.0,281864355,0,The Notorious B.I.G.,Notorious Thugs
Gryffin - Feel Good,281831860,51150.0,281831860,0,Gryffin,Feel Good
6LACK - Ex Calling,281806835,25785.0,281806835,0,6LACK,Ex Calling
Grupo Codiciado - Gente De Accionar,281744870,68677.0,281744870,0,Grupo Codiciado,Gente De Accionar
Run–D.M.C. - Walk This Way,281641866,82425.0,281641866,1,Run–D.M.C.,Walk This Way
Travis Scott - through the late night,281604546,55217.0,281604546,0,Travis Scott,through the late night
The B-52's - Love Shack,281604480,107170.0,281604480,0,The B-52's,Love Shack
Rihanna - Love The Way You Lie (Part II),281582279,122853.0,281582279,0,Rihanna,Love The Way You Lie (Part II)
Sage The Gemini - Gas Pedal,281508636,157976.0,281508636,0,Sage The Gemini,Gas Pedal
Marshmello - OK Not To Be OK,281442211,35162.0,281442211,0,Marshmello,OK Not To Be OK
"KK - Ajab Si (From ""Om Shanti Om"")",281419015,366379.0,281419015,0,KK,"Ajab Si (From ""Om Shanti Om"")"
Au/Ra - Panic Room,281415717,84741.0,281415717,0,Au/Ra,Panic Room
SZA - Hit Different,281269942,98638.0,281269942,0,SZA,Hit Different
iNi Kamoze - Here Comes the Hotstepper,281269161,128893.0,281269161,0,iNi Kamoze,Here Comes the Hotstepper
Eazy-E - Real Muthaphuckkin G's,281230877,121283.0,281230877,0,Eazy-E,Real Muthaphuckkin G's
Yng Lvcas - La Bebe,281038837,62895.0,281038837,1,Yng Lvcas,La Bebe
Megan Thee Stallion - Cash Shit,281008716,65488.0,281008716,0,Megan Thee Stallion,Cash Shit
J. Cole - a m a r i,280987646,65265.0,280987646,0,J. Cole,a m a r i
Patti Smith - Because the Night,280938685,99303.0,280938685,0,Patti Smith,Because the Night
Twenty One Pilots - Level of Concern,280740621,62148.0,280740621,0,Twenty One Pilots,Level of Concern
Far East Movement - Rocketeer,280691626,203201.0,280691626,0,Far East Movement,Rocketeer
Bad Bunny - Caile,280664006,310328.0,280664006,0,Bad Bunny,Caile
Ariana Grande - ghostin,280650778,116976.0,280650778,0,Ariana Grande,ghostin
Ed Sheeran - Hearts Don't Break Around Here,280572043,25809.0,280572043,0,Ed Sheeran,Hearts Don't Break Around Here
Henrique & Juliano - Volta Por Baixo,280550520,99245.0,280550520,0,Henrique & Juliano,Volta Por Baixo
Ski Mask The Slump God - Foot Fungus,280539142,39459.0,280539142,0,Ski Mask The Slump God,Foot Fungus
Simply Red - Stars,280518360,183933.0,280518360,0,Simply Red,Stars
Zara Larsson - I Would Like,280505550,27153.0,280505550,0,Zara Larsson,I Would Like
Kesha - Your Love Is My Drug,280477136,135152.0,280477136,0,Kesha,Your Love Is My Drug
*NSYNC - This I Promise You,280471295,87505.0,280471295,0,*NSYNC,This I Promise You
José José - El Triste,280338748,172738.0,280338748,0,José José,El Triste
Henrique & Juliano - Como É Que A Gente Fica,280315243,210665.0,280315243,0,Henrique & Juliano,Como É Que A Gente Fica
Emmy Meli - I AM WOMAN,280310490,106957.0,280310490,0,Emmy Meli,I AM WOMAN
Alan Walker - Diamond Heart,280260223,52102.0,280260223,0,Alan Walker,Diamond Heart
Pepe Aguilar - Por Mujeres Como Tú,280211679,119452.0,280211679,0,Pepe Aguilar,Por Mujeres Como Tú
Freddie Dredd - GTG,280204071,45509.0,280204071,0,Freddie Dredd,GTG
Kanye West - No More Parties In LA,280093053,138985.0,280093053,0,Kanye West,No More Parties In LA
Dylan Gossett - Coal,280010692,236277.0,280010692,0,Dylan Gossett,Coal
will.i.am - #thatPOWER,279989907,148918.0,279989907,0,will.i.am,#thatPOWER
Sam Smith - Writing's On The Wall,279956312,64065.0,279956312,0,Sam Smith,Writing's On The Wall
Diplo - Welcome to the Party,279947104,42741.0,279947104,0,Diplo,Welcome to the Party
Rex Orange County - Corduroy Dreams,279857767,47145.0,279857767,0,Rex Orange County,Corduroy Dreams
Robin Schulz - All We Got,279833371,39339.0,279833371,0,Robin Schulz,All We Got
Rammstein - Feuer frei!,279808714,145809.0,279808714,0,Rammstein,Feuer frei!
System Of A Down - Hypnotize,279733206,147418.0,279733206,0,System Of A Down,Hypnotize
Isabel LaRosa - favorite,279723135,309056.0,279723135,0,Isabel LaRosa,favorite
JAY-Z - Otis,279722833,116589.0,279722833,0,JAY-Z,Otis
Luke Combs - Even Though I'm Leaving,279527307,91690.0,279527307,0,Luke Combs,Even Though I'm Leaving
